id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
557635,After Porn Ends 3,5.396,96,Released,2018-10-30,0,86,False,/8w1A6YyblqO3xvyUTrMZDbQ7MMw.jpg,500000,,tt7681970,en,After Porn Ends 3,After Porn Ends 3 continues to explore whether a career as an adult performer is inherently damaging to the balance of a perfomer's life once retired.,16.954,/wtbnyrnqpGgrgMZJz5rlv6q6V2c.jpg,Can you finish on top?,Documentary,"Karbonshark, WeBros Entertainment",United States of America,English,"porn star, sex talk, social documentary, sex worker"
19840,"I Love You, Beth Cooper",5.941,799,Released,2009-07-10,15345201,102,False,/axCh3DpOgISsPoMxKslQW9l4PO3.jpg,18000000,http://www.iloveyoubethcoopermovie.com/,tt1032815,en,"I Love You, Beth Cooper","A valedictorian's declaration of love for a high-school cheerleader launches a night of revelry, reflection and romance for a group of graduating seniors.",16.953,/mUi6nEbo04DR1YwflbZX1RR7UwS.jpg,Popularity is nice. Popular girls are not.,"Comedy, Romance","Fox Atomic, 1492 Pictures, Bece Canada Productions, Dune Entertainment III, Ingenious Media","Canada, United States of America",English,"virgin, high school, based on novel or book, cheerleader, graduation, aspen, friends, in the closet, popular girl, based on young adult novel"
11054,Hairspray,6.857,378,Released,1988-02-26,6671108,92,False,/bH5OLuPjCg9Tat6G6VDbxGiP6FP.jpg,2000000,,tt0095270,en,Hairspray,"'Pleasantly plump' teenager Tracy Turnblad achieves her dream of becoming a regular on the Corny Collins Dance Show. Now a teen hero, she starts using her fame to speak out for the causes she believes in, most of all integration. In doing so, she earns the wrath of the show's former star, Amber Von Tussle, as well as Amber's manipulative, pro-segregation parents. The rivalry comes to a head as Amber and Tracy vie for the title of Miss Auto Show 1963.",16.952,/n78VVWG1jsEpMCtcye13wy1RiAx.jpg,The world was in a mess... but their hair was perfect!!,"Comedy, Drama, Romance",New Line Cinema,United States of America,English,"bomb, baltimore, usa, racial segregation, integration, interracial relationship, hair, detention, girls' reformatory, dual role, woman played by man, intercultural relationship, interracial friendship, drag, modeling, dodgeball, special education, 1960s, terrorist threat, dance show"
15300,Newsies,6.7,240,Released,1992-04-10,2706352,121,False,/6zwRQjqxXN1ON0Pi4rgArH2DvUW.jpg,15000000,,tt0104990,en,Newsies,"A week in the life of the exploited, child newspaper sellers in turn-of-the-century New York. When their publisher, Joseph Pulitzer, tries to squeeze a little more profit out of their labours, they organize a strike, only to be confronted with the Pulitzer's hard-ball tactics.",16.951,/5ajf5NllMaJFemM21WQDeNxZQ0F.jpg,A Thousand Voices. A Single Dream.,"Family, Drama, History, Music","Walt Disney Pictures, Touchwood Pacific Partners 1",United States of America,English,"new york city, musical, based on true story, teenage girl, teenage boy, juvenile crime, brawl, boy singer, name change, slingshot, juvenile detention center, corrupt official, turn of the century, newspaper boy, 19th century, newsboy, correctional institution, 20th century"
571265,Digimon Adventure: Last Evolution Kizuna,8.092,217,Released,2020-02-21,24200000,94,False,/pQdZmXq0vvKP1RYUrDHQkzMlS4x.jpg,0,,tt9507234,ja,デジモンアドベンチャー LAST EVOLUTION 絆,"Tai is now a university student, living alone, working hard at school, and working every day, but with his future still undecided. Meanwhile, Matt and others continue to work on Digimon incidents and activities that help people with their partner Digimon. When an unprecedented phenomenon occurs, the DigiDestined discover that when they grow up, their relationship with their partner Digimon will come closer to an end.  As a countdown timer activates on the Digivice, they realize that the more they fight with their partner Digimon, the faster their bond breaks. Will they fight for others and lose their partner? The time to choose and decide is approaching fast. There is a short time before “chosen children” will become adults. This is the last adventure of Tai and Agumon.",16.95,/z3l5iwWQLxcInVnNkC8k8hxqZ60.jpg,,"Animation, Action, Adventure, Fantasy","Toei Animation, Yumeta Company",Japan,"Japanese, French","monster, sequel, digital, anime, based on anime, proxy battle, digimon"
322240,Nine Lives,5.74,988,Released,2016-08-03,57814445,87,False,/5HnHEodzdN7thQRMfncWdle8ybD.jpg,30000000,http://www.ninelivesmovie.com/,tt4383594,en,Nine Lives,A stuffy businessman finds himself trapped inside the body of his family's cat.,16.946,/i457G22lL9t2yhEFdYz5Nd1M5DV.jpg,His life just got put on paws.,"Fantasy, Comedy, Family","Fundamental Films, EuropaCorp","China, France",English,"cat, transformation, turns into animal, pets, sky scraper, body switch"
10438,Beethoven's 2nd,5.5,898,Released,1993-12-14,118243066,89,False,/wN5EnpDUmrusp73qD0fZsOXtqVh.jpg,15000000,,tt0106375,en,Beethoven's 2nd,"Beethoven is back -- and this time, he has a whole brood with him now that he's met his canine match, Missy, and fathered a family. The only problem is that Missy's owner, Regina, wants to sell the puppies and tear the clan apart. It's up to Beethoven and the Newton kids to save the day and keep everyone together.",16.944,/biH5hW1BRfEr13oCizuAzpdBf2l.jpg,The Newton Family is going to the dogs...,"Family, Comedy","Northern Lights Entertainment, Universal Pictures",United States of America,"English, French, German, Spanish, Italian","california, sell, holdings, puppy, st. bernard, dog"
77949,The Awakening,6.37,1292,Released,2011-08-17,209696,107,False,/1Rw3KOjmKY4QrJ9MKugIo3F5FjO.jpg,4798235,,tt1687901,en,The Awakening,"In post–War England, a writer and sometime-ghost hunter investigates a reported haunting at a boys boarding school.",16.941,/9SJHeGRlpwkJknUMo7DPg7frrnH.jpg,Sometimes dead does not mean gone.,"Horror, Thriller, Mystery","BBC Film, Lipsync Productions, Creative Scotland, Origin Pictures, StudioCanal",United Kingdom,"French, English","suicide, england, classroom, investigation, supernatural, haunting, teacher, murder, author, fear, estate, con, discovery, ghost, governess"
460793,Olaf's Frozen Adventure,6.443,1358,Released,2017-10-27,0,22,False,/seJIVKTiYaazg9Ow1NvieWqnqbo.jpg,0,,tt5452780,en,Olaf's Frozen Adventure,"Olaf is on a mission to harness the best holiday traditions for Anna, Elsa, and Kristoff.",16.941,/As8WTtxXs9e3cBit3ztTf7zoRmm.jpg,,"Animation, Family, Adventure, Comedy, Fantasy",Walt Disney Pictures,United States of America,English,"holiday, cartoon, snowman, christmas, short film, featurette"
19165,The Land Before Time V: The Mysterious Island,6.162,296,Released,1997-09-12,0,74,False,/9yd8yHyjPjYsr9ZOxhZTExzI2lU.jpg,0,,tt0123950,en,The Land Before Time V: The Mysterious Island,Littlefoot and his friends the gang in their next when a swarm of leaf gobblers had destroyed their homes and this forces them to find a new home but yet find an mysterious island.,16.938,/nlsJfYQ3dwzvr6kwG60P0nh59Sa.jpg,,"Animation, Family, Adventure","Universal Cartoon Studios, AKOM Production Company","South Korea, United States of America",English,dinosaur
426543,The Nutcracker and the Four Realms,6.079,1991,Released,2018-10-26,59522646,99,False,/l2ji4YiNSPBV69WjGBgU0gCvRqy.jpg,120000000,https://movies.disney.com/the-nutcracker-and-the-four-realms,tt5523010,en,The Nutcracker and the Four Realms,"When Clara’s mother leaves her a mysterious gift, she embarks on a journey to four secret realms—where she discovers her greatest strength could change the world.",16.937,/9vPDY8e7YxLwgVum7YZIUJbr4qc.jpg,Let the mystery unfold.,"Fantasy, Adventure, Family","Walt Disney Pictures, The Mark Gordon Company, Entertainment One",United States of America,English,"princess, magic, fairy tale, betrayal, magical object, based on short story, christmas"
44037,Lake Placid 3,5.11,204,Released,2010-08-21,0,93,False,/czhbY7ge7xS5EENLr3k0UTArHFS.jpg,2500000,,tt1499249,en,Lake Placid 3,"A game warden moves his family to Lake Placid, once the site of deadly crocodile attacks. Locals assure him the crocs are gone, but his mischievous young son finds a few baby crocs and begins feeding them. They quickly grow into very big adults and start attacking the game warden's family and nearby town.",16.935,/aHH3fy5ZVs4nrzNLZYIe1p2PJSc.jpg,Don't forget you're lunch.,"Horror, Action, Science Fiction, Thriller","Curmudgeon Films, Stage 6 Films, RCR Media Group, UFO Films",United States of America,English,"crocodile, creature, crocodile attack, animal horror"
768,From Hell,6.682,2572,Released,2001-02-08,74558115,122,False,/xo2S7gRwCvWdVqM0Swv37yA2rzw.jpg,35000000,,tt0120681,en,From Hell,Frederick Abberline is an opium-huffing inspector from Scotland Yard who falls for one of Jack the Ripper's prostitute targets in this Hughes brothers adaption of a graphic novel that posits the Ripper's true identity.,16.933,/t2WpWM8nBO4sULXr2bDfNEt4qgr.jpg,Only the legend will survive.,"Horror, Mystery, Thriller","Underworld Entertainment, 20th Century Fox","Czech Republic, United States of America, United Kingdom",English,"london, england, loss of loved one, drug addiction, jack the ripper, based on comic, united kingdom"
4543,Monty Python's The Meaning of Life,7.32,1692,Released,1983-03-31,14949697,107,False,/j6bZliA4wGCc2lo32HPx6ipNJjF.jpg,9000000,,tt0085959,en,Monty Python's The Meaning of Life,"Life's questions are 'answered' in a series of outrageous vignettes, beginning with a staid London insurance company which transforms before our eyes into a pirate ship. Then there's the National Health doctors who try to claim a healthy liver from a still-living donor. The world's most voracious glutton brings the art of vomiting to new heights before his spectacular demise.",16.931,/9yavZ9WgEZIpWi2EbVW8At9RPdo.jpg,"It took God six days to create the earth, and Monty Python just 90 minutes to screw it up.",Comedy,"Celandine Films, The Monty Python Partnership, Universal Pictures",United Kingdom,English,"sense of life, comedian, satire, sketch, breaking the fourth wall, aftercreditsstinger, duringcreditsstinger, vignette, the meaning of life, anarchic comedy"
12177,The Love Guru,4.153,658,Released,2008-06-20,40854735,87,False,/9E7RHTs5hyVCwZ8vmw0UtrcwfFD.jpg,62000000,http://www.lovegurumovie.com/,tt0811138,en,The Love Guru,"Born in America and raised in an Indian ashram, Pitka returns to his native land to seek his fortune as a spiritualist and self-help expert. His skills are put to the test when he must get a brokenhearted hockey player's marriage back on track in time for the man to help his team win the Stanley Cup.",16.931,/sp8AV64ftAZCT9uWfgbCb3olGDW.jpg,His Karma is Huge,"Comedy, Romance","Paramount, Internationale Filmproduktion Poseidon, LSG Productions, Love Guru Productions, Michael De Luca Productions, Nomoneyfun Films, Spyglass Entertainment","Germany, United States of America, United Kingdom",English,"sports, ice hockey, guru, india, spiritualist, broken heart, self-help, stanley cup, chastity, ashram, expert"
11548,*batteries not included,6.6,623,Released,1987-12-18,65088797,106,False,/b7HsWYjyrVkDPkAFFAGZ76iainK.jpg,25000000,,tt0092494,en,*batteries not included,"In a soon to be demolished block of apartments, the residents resist the criminal methods used to force them to leave so a greedy tycoon can build his new skyscraper. When tiny mechanical aliens land for a recharge, they decide to stay and help out.",16.931,/8NkpnpdLd8J6zCR8ZGTeGTur4uO.jpg,"Five ordinary people needed a miracle. Then one night, Faye Riley left the window open.","Science Fiction, Comedy, Family, Fantasy","Amblin Entertainment, Universal Pictures",United States of America,English,"spacecraft, new york city, extraterrestrial technology, alien life-form, apartment building, elderly couple, property development"
7092,Van Helsing: The London Assignment,6.265,132,Released,2004-05-11,0,30,False,/eBED39qGyRGwqB6TVoLJ1qPFDvV.jpg,0,,tt0406310,en,Van Helsing: The London Assignment,"It tells of the events before the film, in which monster hunter Gabriel Van Helsing travels to London to investigate a series of horrific, and decidedly supernatural murders, being committed by the mad scientist Dr. Jekyll, in the form of his evil alter-ego, Mr. Hyde.",16.927,/2MFdzeCL2YTqbbBgiZT8e51MUGO.jpg,,"Action, Animation, Fantasy, Horror",Universal Pictures,United States of America,English,"london, england, mision, van helsing"
10649,The Enforcer,6.8,783,Released,1976-12-16,46236000,96,False,/e46sLMJOECnVUeosZmexSZlBHTU.jpg,9000000,,tt0074483,en,The Enforcer,"Dirty Harry Callahan returns again, this time saddled with a rookie female partner. Together, they must stop a terrorist group consisting of angry Vietnam veterans.",16.925,/vhNk7MYb8OGh8sXL1wgdLlpyJnk.jpg,The dirtiest Harry of them all.,"Crime, Action","Warner Bros. Pictures, Malpaso Productions",United States of America,English,"san francisco, california, alcatraz prison, inspector, damage, magnum"
15035,Fire and Ice,6.652,237,Released,1983-03-25,760883,81,False,/tMOukv9bSjVW2AMevSmkU5l9sGb.jpg,1200000,,tt0085542,en,Fire and Ice,"In this animated tale, a tiny village is destroyed by a surging glacier, which serves as the deadly domain for the evil Ice Lord, Nekron. The only survivor is a young warrior, Larn, who vows to avenge this act of destruction. The evil continues, however, as Nekron's palace of ice heads straight towards Fire Keep, the great fortress ruled by the good King Jarol. When Jarol's beautiful daughter, Teegra, is abducted by Nekron's sub-human ape-like creatures, Larn begins a daring search for her. What results is a tense battle between good and evil, surrounded by the mystical elements of the ancient past.",16.925,/iu3JlLPOk5RUXVJpifkxv9739oo.jpg,The end of mankind as we know it.,"Animation, Fantasy, Science Fiction","Polyc International BV, 20th Century Fox, PSO",United States of America,English,"fire, telekinesis, rotoscoping, adult animation, warrior"
